propertycode,Maximum,Minimum,Normalized Maximum
8099606,442.22,442.22,0.023817534291450213
8099607,419.41,419.41,0.022555330032382373
8099609,302.84,302.84,0.016104863110876978
8100164,51.63,39.86,0.002204015591349059
8101309,293.99,95.74,0.01561514335231712
8101542,199.92,116.64,0.010409726664438486
8101566,204.85,157.34,0.010682531004517593
8103302,276.27,99.46,0.014634597123878622
8103666,165.76,77.36,0.00851946373196337
8104050,80.37,80.37,0.003794359756434973
8104414,119.55,39.18,0.005962407229923703
8104431,115.54,35.16,0.005740511610508445
8105198,55.25,38.68,0.00240433034004812
8111901,130.6,70.33,0.006573865233549289
8115115,66.63,52.35,0.003034049080433565
8115168,23.8,19.04,0.000664026791267605
8115402,116.36,75.91,0.0057858867745783985
8116642,180.12,77.09,0.00931408245884694
8121738,222.02,111.02,0.011632642671689659
8121948,108.16,77.15,0.005332135133878868
8166773,79.37,79.37,0.003739024190496006
8169170,31.1,31.1,0.0010679764226220647
8171365,513.04,175.21,0.027736399071247857
8171549,133.44,75.34,0.006731018240815956
8171576,193.6,125.84,0.010060005887704214
8191755,356.32,137.36,0.019064209177292936
8194133,107.49,80.37,0.00529506030469976
8195487,55.25,48.23,0.00240433034004812
8210495,93.12,93.12,0.004499888222156803
8210529,75.35,45.21,0.003516575215421358
8211114,152.3,114.38,0.0077746470144248745
8211850,92.43,92.43,0.004461706681658916
8212099,615.41,101.38,0.03340110095641992
8212670,158.39,73.91,0.008111640610993183
8213124,131.15,103.9,0.006604299794815721
8213295,522.05,522.05,0.028234972520357948
8213932,244.97,72.86,0.012902593909988953
8233040,91.24,45.57,0.0043958573581915445
8255437,164.66,103.93,0.008458594609430508
8260483,21.59,21.59,0.0005417351905424877
8260703,118.25,89.24,0.0058904709942030455
8263908,98.35,76.25,0.0047892932320176005
8266740,83.66,59.91,0.003976413768374174
8268582,100.46,90.42,0.0049060512761488215
8269712,100.46,49.73,0.0049060512761488215
8270328,135.63,130.6,0.006852203130222293
8318081,110.51,70.33,0.005462173713835441
8321972,408.01,408.01,0.021924504580678145
8321979,385.2,385.2,0.020662300321610306
8321982,432.08,386.47,0.023256431652829083
8321986,385.2,385.2,0.020662300321610306
8321993,722.25,722.25,0.03931315282133917
8321996,1077.04,1077.04,0.05894565826082529
8322001,307.91,307.91,0.016385414430187543
8322015,419.41,419.41,0.022555330032382373
8322026,340.85,340.85,0.018208167972217117
8322027,416.88,416.88,0.022415331050556785
8322042,410.54,410.54,0.022064503562503734
8322047,774.2,774.2,0.04218783547186851
8322056,478.97,478.97,0.025851116339707252
8322142,435.88,435.88,0.023466706803397158
8322143,347.19,347.19,0.018558995460270167
8322148,329.45,329.45,0.017577342520512892
8322162,391.54,391.54,0.02101312780966336
8322165,556.26,556.26,0.03012800223113002
8322167,798.28,798.28,0.04352031589967883
8322415,471.36,471.36,0.02543001268291171
8322418,394.07,387.73,0.021153126791488945
8322441,335.78,335.78,0.017927616652906552
8322442,438.42,438.42,0.023607259140882134
8322493,372.53,372.53,0.019961198701163592
8322497,1239.23,1239.23,0.06792053370046637
8322503,473.9,473.9,0.025570565020396684
8322508,453.62,453.62,0.024448359743154437
8322527,495.44,495.44,0.026762493110722037
8322542,499.24,499.24,0.026972768261290112
8322543,305.37,305.37,0.016244862092702567
8322551,394.07,394.07,0.021153126791488945
8322567,473.9,473.9,0.025570565020396684
8322572,467.56,467.56,0.025219737532343637
8322573,321.84,321.84,0.017156238863717352
8322623,354.79,354.79,0.01897954576140632
8322625,539.79,539.79,0.02921662546011523
8322829,350.99,350.99,0.018769270610838242
8322830,778.0,429.55,0.04239811062243658
8322832,442.22,442.22,0.023817534291450213
8322839,423.21,423.21,0.022765605182950444
8322842,547.39,547.39,0.02963717576125138
8322854,416.88,416.88,0.022415331050556785
8322860,367.46,367.46,0.01968064738185303
8322868,454.89,454.89,0.024518635911896923
8322873,337.05,337.05,0.017997892821649042
8322879,881.91,881.91,0.048148029279154646
8322881,624.68,624.68,0.033914061652674146
8322883,383.93,383.93,0.02059202415286782
8322887,699.44,699.44,0.03805094856227133
8322900,461.23,461.23,0.024869463399949974
8322910,443.49,443.49,0.0238878104601927
8322914,408.01,408.01,0.021924504580678145
8322915,448.56,448.56,0.02416836177950326
8322919,595.54,595.54,0.032301583261212644
8322924,404.21,404.21,0.02171422943011007
8322930,321.84,302.84,0.017156238863717352
8322937,646.22,646.22,0.0351059897429995
8322991,397.87,397.87,0.02136340194205702
8323354,551.19,551.19,0.029847450911819458
8323355,411.81,411.81,0.02213477973124622
8323357,386.47,386.47,0.020732576490352796
8323375,473.9,473.9,0.025570565020396684
8323377,338.32,338.32,0.01806816899039153
8323382,437.15,437.15,0.023536982972139645
8323394,907.25,892.04,0.049550232520048074
8323400,695.64,695.64,0.03784067341170325
8323401,528.38,528.38,0.028585246652751615
8323417,628.48,628.48,0.03412433680324222
8323418,392.8,392.8,0.02108285062274646
8323421,368.73,368.73,0.01975092355059552
8323440,328.18,328.18,0.017507066351770406
8323442,591.74,311.71,0.03209130811064457
8323452,492.9,492.9,0.02662194077323706
8323458,372.53,372.53,0.019961198701163592
8323569,463.76,463.76,0.02500946238177556
8323572,765.33,765.33,0.04169700900198987
8323573,881.91,881.91,0.048148029279154646
8324670,405.47,405.47,0.021783952243193173
8324672,701.98,658.9,0.0381915008997563
8324683,1130.26,560.06,0.061890617080097125
8324763,589.2,589.2,0.031950755773159596
8324766,432.08,432.08,0.023256431652829083
8324777,525.85,525.85,0.02844524767092603
8324778,307.91,307.91,0.016385414430187543
8324782,461.23,461.23,0.024869463399949974
8324783,708.31,708.31,0.038541775032149964
8324785,854.03,854.03,0.046605273700776245
8324793,468.83,468.83,0.025290013701086123
8324803,480.23,480.23,0.02592083915279035
8324809,321.84,321.84,0.017156238863717352
8324830,1398.88,1398.88,0.07675485680262246
8324839,532.18,532.18,0.02879552180331969
8324880,594.27,594.27,0.03223130709247016
8325962,533.45,533.45,0.028865797972062183
8325964,462.49,462.49,0.024939186213033072
8325966,382.67,382.67,0.02052230133978472
8325988,369.99,325.65,0.01982064636367862
8325998,380.13,380.13,0.020381749002299745
8325999,439.69,439.69,0.023677535309624624
8326001,487.84,487.84,0.026341942809585888
8326022,435.88,435.88,0.023466706803397158
8326023,414.34,414.34,0.022274778713071805
8326034,315.51,315.51,0.016805964731323692
8326041,347.19,347.19,0.018558995460270167
8326066,618.35,618.35,0.03356378752028048
8326067,458.69,458.69,0.024728911062464998
8326068,353.52,353.52,0.01890926959266383
8326166,347.19,347.19,0.018558995460270167
8326284,289.88,193.25,0.015387714176307965
8326853,660.16,660.16,0.035877367532188696
8326860,405.47,405.47,0.021783952243193173
8326866,489.1,489.1,0.026411665622668987
8326867,361.13,361.13,0.019330373249459368
8326870,794.48,404.21,0.04331004074911076
8326888,461.23,461.23,0.024869463399949974
8326891,290.17,290.17,0.015403761490430266
8326895,433.35,433.35,0.023326707821571573
8326900,619.61,619.61,0.033633510333363585
8326912,364.93,359.86,0.019540648400027446
8326914,832.49,832.49,0.0454133456104509
8326940,745.06,411.81,0.040575357080407
8326943,372.53,372.53,0.019961198701163592
8326947,353.52,353.52,0.01890926959266383
8326949,496.71,489.1,0.026832769279464524
8326950,582.87,582.87,0.03160048164076593
8326953,328.18,328.18,0.017507066351770406
8326960,470.1,470.1,0.025360289869828613
8326966,385.2,385.2,0.020662300321610306
8327329,428.28,428.28,0.02304615650226101
8327332,484.03,484.03,0.026131114303358422
8327337,470.1,429.55,0.025360289869828613
8327345,720.98,720.98,0.039242876652596674
8327351,425.75,425.75,0.022906157520435424
8327366,340.85,340.85,0.018208167972217117
8327376,454.89,454.89,0.024518635911896923
8327381,378.86,378.86,0.020311472833557255
8327382,1021.29,1021.29,0.05586070045972788
8327385,410.54,410.54,0.022064503562503734
8327388,505.58,505.58,0.027323595749343163
8327390,726.05,726.05,0.039523427971907235
8327397,467.56,467.56,0.025219737532343637
8327405,385.2,385.2,0.020662300321610306
8327408,435.88,435.88,0.023466706803397158
8327413,963.0,963.0,0.05263519032114549
8327417,372.53,372.53,0.019961198701163592
8327428,530.92,530.92,0.02872579899023659
8327430,1033.96,492.9,0.0565618020801746
8327431,283.83,283.83,0.015052934002377213
8327432,410.54,410.54,0.022064503562503734
8327446,642.42,437.15,0.03489571459243142
8327454,302.84,302.84,0.016104863110876978
8327466,286.37,286.37,0.015193486339862191
8327766,515.71,515.71,0.027884145032304904
8327768,596.81,596.81,0.03237185942995513
8327773,511.91,511.91,0.027673869881736826
8327781,634.82,634.82,0.034475164291295275
8327784,454.89,454.89,0.024518635911896923
8327785,600.61,600.61,0.03258213458052321
8327797,476.43,476.43,0.025710564002222273
8327800,353.52,348.45,0.01890926959266383
8327803,442.22,442.22,0.023817534291450213
8327804,378.86,378.86,0.020311472833557255
8327810,543.59,543.59,0.02942690061068331
8327817,376.33,376.33,0.020171473851731667
8327821,889.51,889.51,0.048568579580290795
8327825,394.07,394.07,0.021153126791488945
8327829,539.79,539.79,0.02921662546011523
8327839,628.48,628.48,0.03412433680324222
8327846,442.22,442.22,0.023817534291450213
8327850,448.56,448.56,0.02416836177950326
8327877,615.81,615.81,0.033423235182795503
8327878,499.24,499.24,0.026972768261290112
8327881,342.12,342.12,0.018278444140959606
8327896,516.98,372.53,0.02795442120104739
8327898,619.61,619.61,0.033633510333363585
8327900,930.06,443.49,0.05081243677911591
8327909,508.11,508.11,0.02746359473116875
8327930,416.88,416.88,0.022415331050556785
8327932,571.46,571.46,0.03096910283340232
8327937,418.14,418.14,0.022485053863639883
8327939,1235.43,568.93,0.06771025854989829
8327941,900.91,900.91,0.04919940503199502
8327951,383.93,383.93,0.02059202415286782
8327953,429.55,429.55,0.0231164326710035
8327960,663.96,663.96,0.03608764268275678
8328002,599.34,599.34,0.032511858411780725
8328005,624.68,624.68,0.033914061652674146
8328010,587.94,587.94,0.0318810329600765
8328032,411.81,411.81,0.02213477973124622
8328041,359.86,359.86,0.01926009708071688
8328049,803.35,803.35,0.043800867218989396
8328051,1595.29,1595.29,0.08762331530869498
8328057,315.51,315.51,0.016805964731323692
8328058,710.85,710.85,0.03868232736963494
8328066,473.9,266.09,0.025570565020396684
8328070,590.47,590.47,0.03202103194190208
8328096,636.09,636.09,0.03454544046003776
8328098,722.25,425.75,0.03931315282133917
8328099,309.17,309.17,0.01645513724327064
8328101,908.51,908.51,0.049619955333131176
8328104,423.21,423.21,0.022765605182950444
8328106,330.71,330.71,0.01764706533359599
8328113,334.52,334.52,0.017857893839823454
8328115,695.64,695.64,0.03784067341170325
8328116,708.31,708.31,0.038541775032149964
8328123,680.44,680.44,0.036999572809430954
8328124,435.88,435.88,0.023466706803397158
8328129,745.06,745.06,0.040575357080407
8328131,1222.76,1222.76,0.06700915692945157
8328144,667.76,667.76,0.036297917833324846
8328146,395.34,395.34,0.02122340296023143
8328150,359.86,359.86,0.01926009708071688
8328151,410.54,410.54,0.022064503562503734
8328160,642.42,429.55,0.03489571459243142
8328169,429.55,429.55,0.0231164326710035
8328180,1275.98,1275.98,0.06995411574872341
8328183,615.81,368.73,0.033423235182795503
8328191,609.48,609.48,0.03307296105040185
8328197,975.67,470.1,0.0533362919415922
8328202,302.84,302.84,0.016104863110876978
8328203,1001.01,1001.01,0.05473849518248563
8328214,376.33,376.33,0.020171473851731667
8328250,726.05,726.05,0.039523427971907235
8328252,766.6,766.6,0.04176728517073235
8328253,568.93,568.93,0.03082910385157673
8328287,408.01,408.01,0.021924504580678145
8328294,2257.98,2257.98,0.12429364150078907
8328339,454.89,454.89,0.024518635911896923
8328343,704.51,704.51,0.03833149988158189
8328346,437.15,437.15,0.023536982972139645
8328357,930.06,930.06,0.05081243677911591
8328368,459.96,459.96,0.024799187231207484
8328379,854.03,854.03,0.046605273700776245
8328380,608.21,598.07,0.03300268488165936
8328382,537.25,537.25,0.029076073122630254
8328383,394.07,394.07,0.021153126791488945
8328384,831.22,381.4,0.045343069441708406
8328395,414.34,414.34,0.022274778713071805
8328400,653.83,653.83,0.03552709339979504
8328405,473.9,461.23,0.025570565020396684
8328406,646.22,646.22,0.0351059897429995
8328408,378.86,378.86,0.020311472833557255
8328412,851.5,556.26,0.04646527471895066
8328419,359.86,359.86,0.01926009708071688
8328430,459.96,459.96,0.024799187231207484
8328507,646.22,646.22,0.0351059897429995
8328847,516.98,516.98,0.02795442120104739
8328857,396.6,396.6,0.021293125773314533
8328872,399.14,399.14,0.021433678110799506
8328878,472.63,462.49,0.025500288851654198
8328887,462.49,462.49,0.024939186213033072
8328890,514.45,505.58,0.027814422219221806
8328898,494.17,494.17,0.02669221694197955
8328899,736.19,736.19,0.04008453061052837
8328904,378.86,378.86,0.020311472833557255
8328906,429.55,429.55,0.0231164326710035
8328911,1329.19,1329.19,0.07289852121233585
8328914,456.16,456.16,0.024588912080639413
8328916,342.12,262.29,0.018278444140959606
8328919,596.81,489.1,0.03237185942995513
8328921,414.34,414.34,0.022274778713071805
8328923,452.36,452.36,0.024378636930071338
8328927,442.22,442.22,0.023817534291450213
8328929,334.52,334.52,0.017857893839823454
8328944,372.53,372.53,0.019961198701163592
8328945,546.12,546.12,0.029566899592508893
8328953,129.88,52.8,0.006534023626073233
8328980,898.38,567.66,0.04905940605016944
8328986,413.08,413.08,0.02220505589998871
8328991,383.93,383.93,0.02059202415286782
8329042,535.99,535.99,0.029006350309547155
8329043,528.38,528.38,0.028585246652751615
8329115,353.52,353.52,0.01890926959266383
8329121,335.78,335.78,0.017927616652906552
8329122,862.9,535.99,0.04709610017065488
8329124,337.05,334.52,0.017997892821649042
8329125,596.81,305.37,0.03237185942995513
8329128,324.38,324.38,0.017296791201202328
8329138,519.51,519.51,0.028094420182872976
8329140,316.78,316.78,0.01687624090006618
8329141,429.55,429.55,0.0231164326710035
8329145,429.55,429.55,0.0231164326710035
8329156,604.41,604.41,0.03279240973109128
8329160,391.54,391.54,0.02101312780966336
8329169,359.86,359.86,0.01926009708071688
8329173,625.95,625.95,0.03398433782141664
8329183,757.73,480.23,0.04127645870085372
8329185,504.31,504.31,0.027253319580600677
8329192,452.36,452.36,0.024378636930071338
8329195,442.22,442.22,0.023817534291450213
8329198,585.4,585.4,0.03174048062259152
8329227,430.82,430.82,0.023186708839745985
8329231,476.43,476.43,0.025710564002222273
8329239,598.07,410.54,0.03244158224303823
8329240,990.88,990.88,0.05417794589952389
8329252,328.18,328.18,0.017507066351770406
8329260,669.03,669.03,0.03636819400206733
8329319,524.58,524.58,0.028374971502183544
8329321,304.11,304.11,0.016175139279619468
8329360,522.05,522.05,0.028234972520357948
8329361,468.83,468.83,0.025290013701086123
8329368,1106.18,1106.18,0.0605581366522868
8329371,376.33,376.33,0.020171473851731667
8329377,397.87,397.87,0.02136340194205702
8329386,434.62,434.62,0.02339698399031406
8329393,586.67,586.67,0.03181075679133401
8329394,338.32,338.32,0.01806816899039153
8329400,817.28,817.28,0.0445716916525192
8329415,739.99,739.99,0.04029480576109644
8329419,511.91,511.91,0.027673869881736826
8329421,1887.99,733.65,0.10382003545903065
8329423,797.01,359.86,0.04345003973093634
8329425,813.48,813.48,0.044361416501951134
8329433,378.86,378.86,0.020311472833557255
8329448,437.15,437.15,0.023536982972139645
8329457,1141.66,1141.66,0.06252144253180135
8329464,510.64,510.64,0.027603593712994336
8329476,556.26,556.26,0.03012800223113002
8329477,328.18,328.18,0.017507066351770406
8329479,593.01,593.01,0.03216158427938706
8329518,624.68,624.68,0.033914061652674146
8329524,373.8,373.8,0.02003147486990608
8329533,375.06,375.06,0.02010119768298918
8329544,385.2,385.2,0.020662300321610306
8329550,704.51,704.51,0.03833149988158189
8329551,669.03,352.26,0.03636819400206733
8329554,696.91,696.91,0.03791094958044574
8329560,435.88,429.55,0.023466706803397158
8329563,416.88,416.88,0.022415331050556785
8329564,625.95,625.95,0.03398433782141664
8329568,389.0,389.0,0.02087257547217838
8329577,411.81,411.81,0.02213477973124622
8329582,381.4,381.4,0.02045202517104223
8329590,427.01,427.01,0.02297588033351852
8329593,349.72,349.72,0.018698994442095756
8329595,487.84,487.84,0.026341942809585888
8329618,446.02,446.02,0.024027809442018284
8329620,114.04,82.36,0.005657508261599995
8329637,556.26,556.26,0.03012800223113002
8329685,435.88,435.88,0.023466706803397158
